fecha_orig	Arroyo	Calatayud	Mendavia	Miranda	fecha	Logroño	fecha	Tudela	fecha
2010-06-14 00:00:00	3,89	9,29	159,9	23,4	2011-02-10 00:00:00	238,46	2017-12-11 00:00:00	681	2018-03-29 00:00:00
2010-06-15 00:00:00	11,82	9,6	121,3	19,3	2011-02-11 00:00:00	230,95	2017-12-12 00:00:00	575	2018-03-30 00:00:00
2010-06-16 00:00:00	49,71	9,2	157,2	15,5	2011-02-12 00:00:00	126,28	2017-12-13 00:00:00	504	2018-03-31 00:00:00
2010-06-17 00:00:00	51,89	8,11	488,1	14,8	2011-02-13 00:00:00	75,85	2017-12-14 00:00:00	456	2018-04-01 00:00:00
2010-06-18 00:00:00	42,11	7,85	581,4	16	2011-02-14 00:00:00	111,12	2017-12-15 00:00:00	409	2018-04-02 00:00:00
2010-06-19 00:00:00	29,39	7,5	236,2	17,1	2011-02-15 00:00:00	127,12	2017-12-16 00:00:00	356	2018-04-03 00:00:00
2010-06-20 00:00:00	19,17	7,53	180	21	2011-02-16 00:00:00	223,56	2017-12-17 00:00:00	345	2018-04-04 00:00:00
2010-06-21 00:00:00	12,88	7,62	154,1	19,9	2011-02-17 00:00:00	180,11	2017-12-18 00:00:00	391	2018-04-05 00:00:00
2010-06-22 00:00:00	6,81	7,18	125	35,1	2011-02-18 00:00:00	130,71	2017-12-19 00:00:00	439	2018-04-06 00:00:00
2010-06-23 00:00:00	6,72	6,78	106,9	41,6	2011-02-19 00:00:00	168,66	2017-12-20 00:00:00	443	2018-04-07 00:00:00
2010-06-24 00:00:00	6,9	7,71	77,7	40,2	2011-02-20 00:00:00	102,45	2017-12-21 00:00:00	653	2018-04-08 00:00:00
2010-06-25 00:00:00	13,07	8,27	74,1	38,9	2011-02-21 00:00:00	81,92	2017-12-22 00:00:00	1278	2018-04-09 00:00:00
2010-06-26 00:00:00	19,75	8,39	67,6	126	2011-02-22 00:00:00	77,82	2017-12-23 00:00:00	1033	2018-04-10 00:00:00
2010-06-27 00:00:00	19,61	9,02	82,9	195,6	2011-02-23 00:00:00	63,45	2017-12-24 00:00:00	1249	2018-04-11 00:00:00
2010-06-28 00:00:00	19,84	9,92	115,9	109,1	2011-02-24 00:00:00	50,41	2017-12-25 00:00:00	1861	2018-04-12 00:00:00
2010-06-29 00:00:00	19,71	9,79	93,5	66,9	2011-02-25 00:00:00	33,63	2017-12-26 00:00:00	2162	2018-04-13 00:00:00
2010-06-30 00:00:00	19,31	12,13	79,7	47,8	2011-02-26 00:00:00	36,02	2017-12-27 00:00:00	2099	2018-04-14 00:00:00
2010-07-01 00:00:00	24,35	9,19	76,3	47,9	2011-02-27 00:00:00	79,97	2017-12-28 00:00:00	1511	2018-04-15 00:00:00
2010-07-02 00:00:00	30,12	8,34	76,3	73,5	2011-02-28 00:00:00	107,5	2017-12-29 00:00:00	1247	2018-04-16 00:00:00
2010-07-03 00:00:00	30,09	8,81	80,4	144,2	2011-03-01 00:00:00	114,85	2017-12-30 00:00:00	1244	2018-04-17 00:00:00
2010-07-04 00:00:00	30,14	8,48	82,5	123	2011-03-02 00:00:00	98,21	2017-12-31 00:00:00	964	2018-04-18 00:00:00
2010-07-05 00:00:00	29,75	7,84	76,5	111,8	2011-03-03 00:00:00	86,52	2018-01-01 00:00:00	764	2018-04-19 00:00:00
2010-07-06 00:00:00	34,96	8,37	77,8	93,2	2011-03-04 00:00:00	98,87	2018-01-02 00:00:00	658	2018-04-20 00:00:00
2010-07-07 00:00:00	39,7	8,12	74,9	77	2011-03-05 00:00:00	176,7	2018-01-03 00:00:00	574	2018-04-21 00:00:00
2010-07-08 00:00:00	41,67	8,56	75,5	76	2011-03-06 00:00:00	123,47	2018-01-04 00:00:00	504	2018-04-22 00:00:00
2010-07-09 00:00:00	44,67	8,03	82,1	77,8	2011-03-07 00:00:00	93,55	2018-01-05 00:00:00	460	2018-04-23 00:00:00
2010-07-10 00:00:00	45,7	7,89	83	79,5	2011-03-08 00:00:00	81,07	2018-01-06 00:00:00	432	2018-04-24 00:00:00
2010-07-11 00:00:00	45,21	8,75	77,9	79,4	2011-03-09 00:00:00	289,92	2018-01-07 00:00:00	430	2018-04-25 00:00:00
2010-07-12 00:00:00	45,35	8,89	80,6	59,9	2011-03-10 00:00:00	310,1	2018-01-08 00:00:00	403	2018-04-26 00:00:00
2010-07-13 00:00:00	44,79	8,96	79,5	57,5	2011-03-11 00:00:00	212,36	2018-01-09 00:00:00	390	2018-04-27 00:00:00
2010-07-14 00:00:00	44,97	9,33	78,4	55,7	2011-03-12 00:00:00	161,39	2018-01-10 00:00:00	404	2018-04-28 00:00:00
2010-07-15 00:00:00	45,15	9,81	76,6	51,3	2011-03-13 00:00:00	124,8	2018-01-11 00:00:00	385	2018-04-29 00:00:00
2010-07-16 00:00:00	45,33	8,57	73,2	44,6	2011-03-14 00:00:00	165,19	2018-01-12 00:00:00	313	2018-04-30 00:00:00
2010-07-17 00:00:00	45,36	8,63	73,8	46,6	2011-03-15 00:00:00	235,2	2018-01-13 00:00:00	286	2018-05-01 00:00:00
2010-07-18 00:00:00	45,3	9,29	75	79,5	2011-03-16 00:00:00	183,83	2018-01-14 00:00:00	251	2018-05-02 00:00:00
2010-07-19 00:00:00	45,19	9,53	75,9	234,7	2011-03-17 00:00:00	178,86	2018-01-15 00:00:00	217	2018-05-03 00:00:00
2010-07-20 00:00:00	39,85	9,41	73,8	147,2	2011-03-18 00:00:00	184,21	2018-01-16 00:00:00	218	2018-05-04 00:00:00
2010-07-21 00:00:00	35,43	9,83	70,9	73,4	2011-03-19 00:00:00	122,53	2018-01-17 00:00:00	230	2018-05-05 00:00:00
2010-07-22 00:00:00	35,02	10,17	73,9	54,9	2011-03-20 00:00:00	169,56	2018-01-18 00:00:00	206	2018-05-06 00:00:00
2010-07-23 00:00:00	35,01	9,92	59,7	50	2011-03-21 00:00:00	122,63	2018-01-19 00:00:00	183	2018-05-07 00:00:00
2010-07-24 00:00:00	34,8	9,16	51,8	46,7	2011-03-22 00:00:00	140,25	2018-01-20 00:00:00	169	2018-05-08 00:00:00
2010-07-25 00:00:00	35,09	9,55	63,1	39,5	2011-03-23 00:00:00	104,67	2018-01-21 00:00:00	173	2018-05-09 00:00:00
2010-07-26 00:00:00	35,14	9,65	61,9	39,4	2011-03-24 00:00:00	140,31	2018-01-22 00:00:00	153	2018-05-10 00:00:00
2010-07-27 00:00:00	35,4	9,68	52,1	34,1	2011-03-25 00:00:00	101,79	2018-01-23 00:00:00	146	2018-05-11 00:00:00
2010-07-28 00:00:00	35,24	9,54	55,1	36,2	2011-03-26 00:00:00	97,09	2018-01-24 00:00:00	184	2018-05-12 00:00:00
2010-07-29 00:00:00	35,38	9,33	52,5	36,1	2011-03-27 00:00:00	92,47	2018-01-25 00:00:00	165	2018-05-13 00:00:00
2010-07-30 00:00:00	35,43	10,42	50,4	34,6	2011-03-28 00:00:00	112,29	2018-01-26 00:00:00	162	2018-05-14 00:00:00
2010-07-31 00:00:00	35,56	10,45	57,8	33,4	2011-03-29 00:00:00	295,74	2018-01-27 00:00:00	138	2018-05-15 00:00:00
2010-08-01 00:00:00	35,58	10,61	52	39	2011-03-30 00:00:00	367,08	2018-01-28 00:00:00	134	2018-05-16 00:00:00
2010-08-02 00:00:00	29,21	10,24	51,8	46	2011-03-31 00:00:00	230,85	2018-01-29 00:00:00	123	2018-05-17 00:00:00
2010-08-03 00:00:00	25,3	9,78	52,3	47,7	2011-04-01 00:00:00	161	2018-01-30 00:00:00	111	2018-05-18 00:00:00
2010-08-04 00:00:00	25,25	9,47	53,2	37,2	2011-04-02 00:00:00	116,8	2018-01-31 00:00:00	103	2018-05-19 00:00:00
2010-08-05 00:00:00	25,42	9,72	45,4	28,2	2011-04-03 00:00:00	97,89	2018-02-01 00:00:00	96	2018-05-20 00:00:00
2010-08-06 00:00:00	25,37	9,58	44,5	29,1	2011-04-04 00:00:00	100,65	2018-02-02 00:00:00	97	2018-05-21 00:00:00
2010-08-07 00:00:00	25,41	9,11	47,5	29	2011-04-05 00:00:00	120,18	2018-02-03 00:00:00	101	2018-05-22 00:00:00
2010-08-08 00:00:00	25,43	9,61	44,9	29,8	2011-04-06 00:00:00	194,76	2018-02-04 00:00:00	108	2018-05-23 00:00:00
2010-08-09 00:00:00	22,37	9,92	43,8	30,2	2011-04-07 00:00:00	277,1	2018-02-05 00:00:00	100	2018-05-24 00:00:00
2010-08-10 00:00:00	19,89	9,88	42,7	30,8	2011-04-08 00:00:00	219,1	2018-02-06 00:00:00	105	2018-05-25 00:00:00
2010-08-11 00:00:00	19,56	9,2	40,8	27,3	2011-04-09 00:00:00	191,3	2018-02-07 00:00:00	131	2018-05-26 00:00:00
2010-08-12 00:00:00	19,55	8,72	37,9	22,7	2011-04-10 00:00:00	168,68	2018-02-08 00:00:00	364	2018-05-27 00:00:00
2010-08-13 00:00:00	19,73	8,78	42,2	24,2	2011-04-11 00:00:00	130,83	2018-02-09 00:00:00	412	2018-05-28 00:00:00
2010-08-14 00:00:00	19,78	9,03	36	24,2	2011-04-12 00:00:00	163,2	2018-02-10 00:00:00	359	2018-05-29 00:00:00
2010-08-15 00:00:00	19,8	9,2	37,6	23,8	2011-04-13 00:00:00	241,48	2018-02-11 00:00:00	367	2018-05-30 00:00:00
2010-08-16 00:00:00	19,74	8,98	41,9	18,5	2011-04-14 00:00:00	372,49	2018-02-12 00:00:00	477	2018-05-31 00:00:00
2010-08-17 00:00:00	19,86	8,15	38	20,8	2011-04-15 00:00:00	399,5	2018-02-13 00:00:00	430	2018-06-01 00:00:00
2010-08-18 00:00:00	19,88	7,89	40,6	22,7	2011-04-16 00:00:00	320,49	2018-02-14 00:00:00	465	2018-06-02 00:00:00
2010-08-19 00:00:00	19,76	7,66	37,1	24,5	2011-04-17 00:00:00	345,46	2018-02-15 00:00:00	497	2018-06-03 00:00:00
2010-08-20 00:00:00	19,92	7,68	38,3	27	2011-04-18 00:00:00	496,37	2018-02-16 00:00:00	473	2018-06-04 00:00:00
2010-08-21 00:00:00	20,27	7,49	39	18,2	2011-04-19 00:00:00	473,2	2018-02-17 00:00:00	468	2018-06-05 00:00:00
2010-08-22 00:00:00	20,43	7,57	36,3	18,8	2011-04-20 00:00:00	406,65	2018-02-18 00:00:00	448	2018-06-06 00:00:00
2010-08-23 00:00:00	19,88	7,6	35,6	19,5	2011-04-21 00:00:00	335,06	2018-02-19 00:00:00	422	2018-06-07 00:00:00
2010-08-24 00:00:00	19,88	7,5	35,2	21,1	2011-04-22 00:00:00	417,92	2018-02-20 00:00:00	356	2018-06-08 00:00:00
2010-08-25 00:00:00	19,88	7,38	33,3	19,3	2011-04-23 00:00:00	536,21	2018-02-21 00:00:00	323	2018-06-09 00:00:00
2010-08-26 00:00:00	19,88	7,21	32,2	19,6	2011-04-24 00:00:00	426,1	2018-02-22 00:00:00	316	2018-06-10 00:00:00
2010-08-27 00:00:00	19,84	7,66	29,2	22,5	2011-04-25 00:00:00	312,27	2018-02-23 00:00:00	366	2018-06-11 00:00:00
2010-08-28 00:00:00	19,9	7,51	28,3	30,1	2011-04-26 00:00:00	249,43	2018-02-24 00:00:00	418	2018-06-12 00:00:00
2010-08-29 00:00:00	19,88	7,59	29,4	33,9	2011-04-27 00:00:00	175,81	2018-02-25 00:00:00	407	2018-06-13 00:00:00
2010-08-30 00:00:00	19,88	7,82	29,6	33,2	2011-04-28 00:00:00	110,07	2018-02-26 00:00:00	519	2018-06-14 00:00:00
2010-08-31 00:00:00	20,15	7,56	28,6	22,4	2011-04-29 00:00:00	98,59	2018-02-27 00:00:00	434	2018-06-15 00:00:00
2010-09-01 00:00:00	19,99	7,84	30,9	13,9	2011-04-30 00:00:00	92,84	2018-02-28 00:00:00	281	2018-06-16 00:00:00
2010-09-02 00:00:00	19,88	7,76	35,3	16,8	2011-05-01 00:00:00	99,94	2018-03-01 00:00:00	241	2018-06-17 00:00:00
2010-09-03 00:00:00	19,88	7,01	32,8	18,8	2011-05-02 00:00:00	198,01	2018-03-02 00:00:00	215	2018-06-18 00:00:00
2010-09-04 00:00:00	19,88	6,61	32,1	21,2	2011-05-03 00:00:00	261,5	2018-03-03 00:00:00	151	2018-06-19 00:00:00
2010-09-05 00:00:00	19,88	6,61	29,2	21,5	2011-05-04 00:00:00	229,87	2018-03-04 00:00:00	128	2018-06-20 00:00:00
2010-09-06 00:00:00	17,74	6,61	28,2	20,7	2011-05-05 00:00:00	271,05	2018-03-05 00:00:00	136	2018-06-21 00:00:00
2010-09-07 00:00:00	14,71	6,61	27,9	21,6	2011-05-06 00:00:00	244,46	2018-03-06 00:00:00	124	2018-06-22 00:00:00
2010-09-08 00:00:00	14,7	6,61	28,5	21	2011-05-07 00:00:00	228,58	2018-03-07 00:00:00	96	2018-06-23 00:00:00
2010-09-09 00:00:00	14,98	6,61	31,9	23,1	2011-05-08 00:00:00	204,23	2018-03-08 00:00:00	95	2018-06-24 00:00:00
2010-09-10 00:00:00	14,67	6,53	27,1	18,4	2011-05-09 00:00:00	168,86	2018-03-09 00:00:00	91	2018-06-25 00:00:00
2010-09-11 00:00:00	14,47	6,25	27,5	12,3	2011-05-10 00:00:00	175,08	2018-03-10 00:00:00	90	2018-06-26 00:00:00
2010-09-12 00:00:00	14,88	6,25	27,9	14,6	2011-05-11 00:00:00	244,33	2018-03-11 00:00:00	88	2018-06-27 00:00:00
2010-09-13 00:00:00	14,97	6,25	26,9	14,2	2011-05-12 00:00:00	235,53	2018-03-12 00:00:00	86	2018-06-28 00:00:00
2010-09-14 00:00:00	14,88	6,25	26,9	15	2011-05-13 00:00:00	192,63	2018-03-13 00:00:00	89	2018-06-29 00:00:00
2010-09-15 00:00:00	14,98	6,25	26,9	16,4	2011-05-14 00:00:00	156,54	2018-03-14 00:00:00	108	2018-06-30 00:00:00
2010-09-16 00:00:00	14,85	6,25	26,9	14,4	2011-05-15 00:00:00	172,41	2018-03-15 00:00:00	124	2018-07-01 00:00:00
2010-09-17 00:00:00	14,22	5,87	28,4	17,5	2011-05-16 00:00:00	211,02	2018-03-16 00:00:00	121	2018-07-02 00:00:00
2010-09-18 00:00:00	14,46	5,55	26,9	20,8	2011-05-17 00:00:00	207,43	2018-03-17 00:00:00	106	2018-07-03 00:00:00
2010-09-19 00:00:00	14,6	5,55	34	17,6	2011-05-18 00:00:00	182,58	2018-03-18 00:00:00	90	2018-07-04 00:00:00
2010-09-20 00:00:00	14,8	5,55	36,3	17	2011-05-19 00:00:00	169,88	2018-03-19 00:00:00	74	2018-07-05 00:00:00
2010-09-21 00:00:00	14,98	5,55	30,3	15,4	2011-05-20 00:00:00	183,52	2018-03-20 00:00:00	82	2018-07-06 00:00:00
2010-09-22 00:00:00	14,75	5,55	26,8	15,2	2011-05-21 00:00:00	177,52	2018-03-21 00:00:00	67	2018-07-07 00:00:00
2010-09-23 00:00:00	14,46	5,55	26,6	14,6	2011-05-22 00:00:00	178,14	2018-03-22 00:00:00	72	2018-07-08 00:00:00
2010-09-24 00:00:00	14,46	5,55	28,9	13,8	2011-05-23 00:00:00	182,75	2018-03-23 00:00:00	78	2018-07-09 00:00:00
2010-09-25 00:00:00	14,46	5,55	26,2	13,6	2011-05-24 00:00:00	260,45	2018-03-24 00:00:00	71	2018-07-10 00:00:00
2010-09-26 00:00:00	14,46	5,55	26,2	12,1	2011-05-25 00:00:00	392,7	2018-03-25 00:00:00	63	2018-07-11 00:00:00
2010-09-27 00:00:00	14,54	5,55	26,3	11,7	2011-05-26 00:00:00	412,55	2018-03-26 00:00:00	56	2018-07-12 00:00:00
2010-09-28 00:00:00	14,54	5,55	26,2	11,6	2011-05-27 00:00:00	493,17	2018-03-27 00:00:00	49	2018-07-13 00:00:00
2010-09-29 00:00:00	14,71	5,55	26,6	12,7	2011-05-28 00:00:00	408,35	2018-03-28 00:00:00	65	2018-07-14 00:00:00
2010-09-30 00:00:00	14,62	5,21	26,3	15,8	2011-05-29 00:00:00	352,36	2018-03-29 00:00:00	75	2018-07-15 00:00:00
2010-10-01 00:00:00	14,78	4,99	26,2	33,6	2011-05-30 00:00:00	318,62	2018-03-30 00:00:00	75	2018-07-16 00:00:00
2010-10-02 00:00:00	14,66	4,88	26,2	37,8	2011-05-31 00:00:00	214,4	2018-03-31 00:00:00	115	2018-07-17 00:00:00
2010-10-03 00:00:00	14,52	4,79	26,3	39,6	2011-06-01 00:00:00	189,29	2018-04-01 00:00:00	95	2018-07-18 00:00:00
2010-10-04 00:00:00	13,97	4,96	26,2	38,9	2011-06-02 00:00:00	164,87	2018-04-02 00:00:00	81	2018-07-19 00:00:00
2010-10-05 00:00:00	14,51	4,89	25,9	32,3	2011-06-03 00:00:00	173,44	2018-04-03 00:00:00	62	2018-07-20 00:00:00
2010-10-06 00:00:00	14,46	4,72	25,8	25,5	2011-06-04 00:00:00	186,81	2018-04-04 00:00:00	52	2018-07-21 00:00:00
2010-10-07 00:00:00	14,33	4,76	25,6	23,1	2011-06-05 00:00:00	187,21	2018-04-05 00:00:00	54	2018-07-22 00:00:00
2010-10-08 00:00:00	14,46	5,14	25,5	25,4	2011-06-06 00:00:00	169,25	2018-04-06 00:00:00	51	2018-07-23 00:00:00
2010-10-09 00:00:00	14,46	5,27	25,5	27	2011-06-07 00:00:00	165,52	2018-04-07 00:00:00	40	2018-07-24 00:00:00
2010-10-10 00:00:00	12,09	5,98	26,3	25,8	2011-06-08 00:00:00	177,83	2018-04-08 00:00:00	37	2018-07-25 00:00:00
2010-10-11 00:00:00	9,59	5,93	28,6	37,9	2011-06-09 00:00:00	175,29	2018-04-09 00:00:00	36	2018-07-26 00:00:00
2010-10-12 00:00:00	9,63	6,06	26,2	23,7	2011-06-10 00:00:00	261,5	2018-04-10 00:00:00	35	2018-07-27 00:00:00
2010-10-13 00:00:00	9,63	5,99	28,1	14,3	2011-06-11 00:00:00	464,06	2018-04-11 00:00:00	35	2018-07-28 00:00:00
2010-10-14 00:00:00	9,63	5,91	28,6	15,1	2011-06-12 00:00:00	667,96	2018-04-12 00:00:00	36	2018-07-29 00:00:00
2010-10-15 00:00:00	9,49	5,87	26,4	13,7	2011-06-13 00:00:00	705,75	2018-04-13 00:00:00	36	2018-07-30 00:00:00
2010-10-16 00:00:00	9,63	6,08	25,5	13,7	2011-06-14 00:00:00	471,09	2018-04-14 00:00:00	35	2018-07-31 00:00:00
2010-10-17 00:00:00	9,63	6,08	25,5	13,7	2011-06-15 00:00:00	415,88	2018-04-15 00:00:00	35	2018-08-01 00:00:00
2010-10-18 00:00:00	9,63	5,94	25,5	14,9	2011-06-16 00:00:00	388,91	2018-04-16 00:00:00	35	2018-08-02 00:00:00
2010-10-19 00:00:00	9,63	6,1	25,5	30,9	2011-06-17 00:00:00	367,71	2018-04-17 00:00:00	36	2018-08-03 00:00:00
2010-10-20 00:00:00	9,63	6,16	25,5	26,3	2011-06-18 00:00:00	285,78	2018-04-18 00:00:00	34	2018-08-04 00:00:00
2010-10-21 00:00:00	9,63	6	25,5	28,7	2011-06-19 00:00:00	245,55	2018-04-19 00:00:00	33	2018-08-05 00:00:00
2010-10-22 00:00:00	9,63	6,22	25,5	29,2	2011-06-20 00:00:00	211,87	2018-04-20 00:00:00	34	2018-08-06 00:00:00
2010-10-23 00:00:00	9,63	6,14	25,5	30,8	2011-06-21 00:00:00	203,25	2018-04-21 00:00:00	34	2018-08-07 00:00:00
2010-10-24 00:00:00	9,63	6,15	25,5	30,8	2011-06-22 00:00:00	188,13	2018-04-22 00:00:00	37	2018-08-08 00:00:00
2010-10-25 00:00:00	9,63	6,05	25,5	30,4	2011-06-23 00:00:00	166,32	2018-04-23 00:00:00	35	2018-08-09 00:00:00
2010-10-26 00:00:00	9,63	5,83	25,5	29,8	2011-06-24 00:00:00	175,83	2018-04-24 00:00:00	36	2018-08-10 00:00:00
2010-10-27 00:00:00	9,48	5,79	25,7	30,2	2011-06-25 00:00:00	151,46	2018-04-25 00:00:00	34	2018-08-11 00:00:00
2010-10-28 00:00:00	9,42	5,97	27,1	30,8	2011-06-26 00:00:00	135,59	2018-04-26 00:00:00	36	2018-08-12 00:00:00
2010-10-29 00:00:00	9,73	5,98	25,5	30,5	2011-06-27 00:00:00	121,13	2018-04-27 00:00:00	35	2018-08-13 00:00:00
2010-10-30 00:00:00	9,66	5,96	25,5	29,9	2011-06-28 00:00:00	110,5	2018-04-28 00:00:00	34	2018-08-14 00:00:00
2010-10-31 00:00:00	9,64	6,19	25,5	32,5	2011-06-29 00:00:00	102,85	2018-04-29 00:00:00	36	2018-08-15 00:00:00
2010-11-01 00:00:00	9,77	6,25	30,7	30	2011-06-30 00:00:00	103,47	2018-04-30 00:00:00	38	2018-08-16 00:00:00
2010-11-02 00:00:00	9,58	6,15	100,3	30,2	2011-07-01 00:00:00	112,93	2018-05-01 00:00:00	36	2018-08-17 00:00:00
2010-11-03 00:00:00	8,92	5,99	117	30,5	2011-07-02 00:00:00	106,3	2018-05-02 00:00:00	36	2018-08-18 00:00:00
2010-11-04 00:00:00	6,49	6,04	69,6	29,7	2011-07-03 00:00:00	102,24	2018-05-03 00:00:00	37	2018-08-19 00:00:00
2010-11-05 00:00:00	6,49	6,25	43,8	30,1	2011-07-04 00:00:00	121,88	2018-05-04 00:00:00	36	2018-08-20 00:00:00
2010-11-06 00:00:00	6,49	6,25	27,2	30,1	2011-07-05 00:00:00	107,83	2018-05-05 00:00:00	36	2018-08-21 00:00:00
2010-11-07 00:00:00	6,49	6,26	26,6	29,1	2011-07-06 00:00:00	96,79	2018-05-06 00:00:00	36	2018-08-22 00:00:00
2010-11-08 00:00:00	4,17	6,54	43,1	28	2011-07-07 00:00:00	82,59	2018-05-07 00:00:00	35	2018-08-23 00:00:00
2010-11-09 00:00:00	1,37	6,69	55,4	26,9	2011-07-08 00:00:00	87,95	2018-05-08 00:00:00	35	2018-08-24 00:00:00
2010-11-10 00:00:00	1,37	6,72	60,1	28,1	2011-07-09 00:00:00	80,95	2018-05-09 00:00:00	35	2018-08-25 00:00:00
2010-11-11 00:00:00	1,37	6,96	109,2	30,2	2011-07-10 00:00:00	76,25	2018-05-10 00:00:00	37	2018-08-26 00:00:00
2010-11-12 00:00:00	1,37	6,82	123,8	30,7	2011-07-11 00:00:00	81,72	2018-05-11 00:00:00	38	2018-08-27 00:00:00
2010-11-13 00:00:00	1,37	6,85	76,7	30,7	2011-07-12 00:00:00	76,1	2018-05-12 00:00:00	42	2018-08-28 00:00:00
2010-11-14 00:00:00	1,3	6,96	49,4	33	2011-07-13 00:00:00	67,96	2018-05-13 00:00:00	39	2018-08-29 00:00:00
2010-11-15 00:00:00	1,28	7,12	36,9	                	2011-07-14 00:00:00	70,06	2018-05-14 00:00:00	41	2018-08-30 00:00:00
2010-11-16 00:00:00	1,27	6,88	41,7	36,7	2011-07-15 00:00:00	77,08	2018-05-15 00:00:00	40	2018-08-31 00:00:00
2010-11-17 00:00:00	1,28	6,98	47,6	36,6	2011-07-16 00:00:00	77,25	2018-05-16 00:00:00	39	2018-09-01 00:00:00
2010-11-18 00:00:00	1,33	7,1	61,6	34,1	2011-07-17 00:00:00	67,22	2018-05-17 00:00:00	41	2018-09-02 00:00:00
2010-11-19 00:00:00	1,39	7,15	52,7	33	2011-07-18 00:00:00	63,52	2018-05-18 00:00:00	42	2018-09-03 00:00:00
2010-11-20 00:00:00	1,4	7,25	41,5	31,6	2011-07-19 00:00:00	58,99	2018-05-19 00:00:00	38	2018-09-04 00:00:00
2010-11-21 00:00:00	1,44	7,35	43,2	31,7	2011-07-20 00:00:00	54,23	2018-05-20 00:00:00	37	2018-09-05 00:00:00
2010-11-22 00:00:00	1,41	7,35	141,4	31,9	2011-07-21 00:00:00	60,67	2018-05-21 00:00:00	39	2018-09-06 00:00:00
2010-11-23 00:00:00	1,37	7,33	229,1	31,3	2011-07-22 00:00:00	62,37	2018-05-22 00:00:00	53	2018-09-07 00:00:00
2010-11-24 00:00:00	1,41	7,13	129,3	31,1	2011-07-23 00:00:00	57,73	2018-05-23 00:00:00	54	2018-09-08 00:00:00
2010-11-25 00:00:00	1,46	7,1	107,5	28,4	2011-07-24 00:00:00	53,81	2018-05-24 00:00:00	70	2018-09-09 00:00:00
2010-11-26 00:00:00	1,46	7,25	72,1	29,1	2011-07-25 00:00:00	57,64	2018-05-25 00:00:00	75	2018-09-10 00:00:00
2010-11-27 00:00:00	1,46	7,17	76,3	29,1	2011-07-26 00:00:00	101,53	2018-05-26 00:00:00	67	2018-09-11 00:00:00
2010-11-28 00:00:00	1,42	6,96	72,1	31,4	2011-07-27 00:00:00	117,44	2018-05-27 00:00:00	64	2018-09-12 00:00:00
2010-11-29 00:00:00	1,37	6,96	65,3	31,1	2011-07-28 00:00:00	101,94	2018-05-28 00:00:00	62	2018-09-13 00:00:00
2010-11-30 00:00:00	1,37	6,96	51,6	28,9	2011-07-29 00:00:00	95,72	2018-05-29 00:00:00	57	2018-09-14 00:00:00
2010-12-01 00:00:00	1,36	7,2	36,7	29,1	2011-07-30 00:00:00	103,24	2018-05-30 00:00:00	56	2018-09-15 00:00:00
2010-12-02 00:00:00	1,4	7,35	35,4	27,4	2011-07-31 00:00:00	108,13	2018-05-31 00:00:00	47	2018-09-16 00:00:00
2010-12-03 00:00:00	1,37	7,35	34,2	23,9	2011-08-01 00:00:00	111,03	2018-06-01 00:00:00	41	2018-09-17 00:00:00
2010-12-04 00:00:00	1,37	7,19	40,3	26,2	2011-08-02 00:00:00	118,77	2018-06-02 00:00:00	44	2018-09-18 00:00:00
2010-12-05 00:00:00	1,37	7,3	32	24	2011-08-03 00:00:00	143,37	2018-06-03 00:00:00	55	2018-09-19 00:00:00
2010-12-06 00:00:00	1,37	7,35	38,3	20,5	2011-08-04 00:00:00	128,2	2018-06-04 00:00:00	47	2018-09-20 00:00:00
2010-12-07 00:00:00	1,4	7,61	114,8	23,3	2011-08-05 00:00:00	119,66	2018-06-05 00:00:00	54	2018-09-21 00:00:00
2010-12-08 00:00:00	1,39	7,26	175,4	25,6	2011-08-06 00:00:00	119,27	2018-06-06 00:00:00	48	2018-09-22 00:00:00
2010-12-09 00:00:00	1,38	7,59	223,4	31,6	2011-08-07 00:00:00	114,83	2018-06-07 00:00:00	42	2018-09-23 00:00:00
2010-12-10 00:00:00	1,37	7,2	196	27,1	2011-08-08 00:00:00	102,78	2018-06-08 00:00:00	37	2018-09-24 00:00:00
2010-12-11 00:00:00	1,37	6,96	158	27,6	2011-08-09 00:00:00	97,84	2018-06-09 00:00:00	39	2018-09-25 00:00:00
2010-12-12 00:00:00	1,37	6,96	119,4	28,3	2011-08-10 00:00:00	97,23	2018-06-10 00:00:00	39	2018-09-26 00:00:00
2010-12-13 00:00:00	1,37	7	96,3	25,9	2011-08-11 00:00:00	96,37	2018-06-11 00:00:00	38	2018-09-27 00:00:00
2010-12-14 00:00:00	1,37	6,98	85,5	27,2	2011-08-12 00:00:00	95,19	2018-06-12 00:00:00	40	2018-09-28 00:00:00
2010-12-15 00:00:00	1,37	6,82	73,5	27,5	2011-08-13 00:00:00	101,15	2018-06-13 00:00:00	39	2018-09-29 00:00:00
2010-12-16 00:00:00	1,29	7,08	56,1	28,7	2011-08-14 00:00:00	100,41	2018-06-14 00:00:00	37	2018-09-30 00:00:00
2010-12-17 00:00:00	1,37	7,5	53,5	28,2	2011-08-15 00:00:00	83,66	2018-06-15 00:00:00	34	2018-10-01 00:00:00
2010-12-18 00:00:00	1,37	7,74	55,1	28,6	2011-08-16 00:00:00	74,62	2018-06-16 00:00:00	32	2018-10-02 00:00:00
2010-12-19 00:00:00	1,37	8	46,7	28,7	2011-08-17 00:00:00	72,66	2018-06-17 00:00:00	35	2018-10-03 00:00:00
